"PAG_NAME","ITM_NAME","CDL_NAME","CODE","DECODE","LAST_UPDATE"
"CHNGCAT","CHNGFVIS","VIS","T39","Tel Month 39","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T42","Tel Month 42","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T45","Tel Month 45","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T48","Tel Month 48","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T51","Tel Month 51","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T54","Tel Month 54","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T57","Tel Month 57","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T60","Tel Month 60","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","TBL","Tel BL","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","TSC","Tel SC","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","U01","Unexpected 1","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","U02","Unexpected 2","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","U03","Unexpected 3","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","U04","Unexpected 4","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","V02","Month 6","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","V04","Month 12","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","V05","Month 18","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","V06","Month 24","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","V07","Month 30","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","V08","Month 36","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","V09","Month 42","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","V10","Month 48","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","V11","Month 54","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","V12","Month 60","2014-01-19 00:30:31.0"
"DIAGREV","SHLDUNSV","YN","0","No","2014-01-19 00:30:31.0"
"DIAGREV","SHLDUNSV","YN","1","Yes","2014-01-19 00:30:31.0"
"DIAGREV","WILLUNSV","YN","0","No","2014-01-19 00:30:31.0"
"DIAGREV","WILLUNSV","YN","1","Yes","2014-01-19 00:30:31.0"
"GENCOUNS","GENCNSPP","GENCNSPP","1","Prior to genetic testing","2014-01-19 00:30:31.0"
"GENCOUNS","GENCNSPP","GENCNSPP","2","Post genetic testing","2014-01-19 00:30:31.0"
"GENCOUNS","GENCOUNS","YN","0","No","2014-01-19 00:30:31.0"
"GENCOUNS","GENCOUNS","YN","1","Yes","2014-01-19 00:30:31.0"
"INEX","INEX14","YN","0","No","2014-01-19 00:30:31.0"
"INEX","INEX14","YN","1","Yes","2014-01-19 00:30:31.0"
"INEX","INEX15","YN","0","No","2014-01-19 00:30:31.0"
"INEX","INEX15","YN","1","Yes","2014-01-19 00:30:31.0"
"INEX","INEX16","YN","0","No","2014-01-19 00:30:31.0"
"INEX","INEX16","YN","1","Yes","2014-01-19 00:30:31.0"
"INEX","INEX17","YN","0","No","2014-01-19 00:30:31.0"
"INEX","INEX17","YN","1","Yes","2014-01-19 00:30:31.0"
"INEX","INEX40","YN","0","No","2014-01-19 00:30:31.0"
"INEX","INEX40","YN","1","Yes","2014-01-19 00:30:31.0"
"MUTASGN","ASGNCAT","RSLTAPDX","0","Excluded","2014-01-19 00:30:31.0"
"MUTASGN","ASGNCAT","RSLTAPDX","5","Genetic Cohort - PD","2014-01-19 00:30:31.0"
"MUTASGN","ASGNCAT","RSLTAPDX","6","Genetic Cohort - Unaffected","2014-01-19 00:30:31.0"
"MUTASGN","ASGNCAT","RSLTAPDX","7","Genetic Registry - PD","2014-01-19 00:30:31.0"
"MUTASGN","ASGNCAT","RSLTAPDX","8","Genetic Registry - Unaffected","2014-01-19 00:30:31.0"
"MUTRSLT","GENECAT","GENECAT","1","LRRK2","2014-01-19 00:30:31.0"
"MUTRSLT","GENECAT","GENECAT","2","SNCA","2014-01-19 00:30:31.0"
"MUTRSLT","LRRKCD","LRRKCD","1","G2019S","2014-01-19 00:30:31.0"
"MUTRSLT","LRRKCD","LRRKCD","2","R1441C","2014-01-19 00:30:31.0"
"MUTRSLT","LRRKCD","LRRKCD","3","R1441G","2014-01-19 00:30:31.0"
"MUTRSLT","LRRKCD","LRRKCD","4","Y1699C","2014-01-19 00:30:31.0"
"MUTRSLT","LRRKCD","LRRKCD","5","I2020T","2014-01-19 00:30:31.0"
"MUTRSLT","MUTRSLT","POSNEG01","0","Negative","2014-01-19 00:30:31.0"
"MUTRSLT","MUTRSLT","POSNEG01","1","Positive","2014-01-19 00:30:31.0"
"MUTRSLT","GBACD","GBACD","6","R496H","2017-07-23 00:30:51.0"
"MUTRSLT","GBACD","GBACD","5","R463C","2017-07-23 00:30:51.0"
"MUTTEST","GENDER","GENDCHP","0","Female of child bearing potential","2014-01-19 00:30:31.0"
"MUTTEST","GENDER","GENDCHP","1","Female of non-child bearing potential","2014-01-19 00:30:31.0"
"MUTTEST","GENDER","GENDCHP","2","Male","2014-01-19 00:30:31.0"
"MUTTEST","KNOWRSLT","YN","0","No","2014-01-19 00:30:31.0"
"MUTTEST","KNOWRSLT","YN","1","Yes","2014-01-19 00:30:31.0"
"MUTTEST","PDUNAFF","PDUNAFF","1","PD","2014-01-19 00:30:31.0"
"MUTTEST","PDUNAFF","PDUNAFF","2","Unaffected","2014-01-19 00:30:31.0"
"MUTTEST","PRVGNTST","YN","0","No","2014-01-19 00:30:31.0"
"MUTTEST","PRVGNTST","YN","1","Yes","2014-01-19 00:30:31.0"
"MUTTEST","REL1DPRT","YN","0","No","2014-01-19 00:30:31.0"
"MUTTEST","REL1DPRT","YN","1","Yes","2014-01-19 00:30:31.0"
"MUTTEST","RL1DLRRK","YN","0","No","2014-01-19 00:30:31.0"
"MUTTEST","RL1DLRRK","YN","1","Yes","2014-01-19 00:30:31.0"
"MUTTEST","RL1DSNCA","YN","0","No","2014-01-19 00:30:31.0"
"MUTTEST","RL1DSNCA","YN","1","Yes","2014-01-19 00:30:31.0"
"MUTTEST","RSLTXFR","YN","0","No","2014-01-19 00:30:31.0"
"MUTTEST","RSLTXFR","YN","1","Yes","2014-01-19 00:30:31.0"
"MUTTEST","TSTSITEA","TSTSITEA","1","MGH","2014-01-19 00:30:31.0"
"MUTTEST","TSTSITEA","TSTSITEA","2","23andMe","2014-01-19 00:30:31.0"
"MUTTEST","TSTSITEA","TSTSITEA","3","Other","2014-01-19 00:30:31.0"
"MUTTEST","TSTSITEB","TSTSITEB","1","MGH","2014-01-19 00:30:31.0"
"MUTTEST","TSTSITEB","TSTSITEB","2","Other, specify","2014-01-19 00:30:31.0"
"OPTCNSNT","FUTRCNT","OPTCNSNT","1","Initial Consent","2014-01-19 00:30:31.0"
"OPTCNSNT","FUTRCNT","OPTCNSNT","2","Continued Consent","2014-01-19 00:30:31.0"
"OPTCNSNT","FUTRCNT","OPTCNSNT","3","Declined Participation","2014-01-19 00:30:31.0"
"OPTCNSNT","FUTRCNT","OPTCNSNT","4","Withdrew Consent","2014-01-19 00:30:31.0"
"PREGNANC","CRLACTAT","YN","0","No","2014-01-19 00:30:31.0"
"PREGNANC","CRLACTAT","YN","1","Yes","2014-01-19 00:30:31.0"
"PREGNANC","PREGSPRI","YNNA","0","No","2014-01-19 00:30:31.0"
"PREGNANC","PREGSPRI","YNNA","1","Yes","2014-01-19 00:30:31.0"
"PREGNANC","PREGSPRI","YNNA","N","Not Applicable","2014-01-19 00:30:31.0"
"SCREEN","APPRDX","APPRDX","5","Genetic Cohort - PD","2014-01-19 00:30:32.0"
"SCREEN","APPRDX","APPRDX","6","Genetic Cohort - Unaffected","2014-01-19 00:30:32.0"
"SCREEN","APPRDX","APPRDX","7","Genetic Registry - PD","2014-01-19 00:30:32.0"
"SCREEN","APPRDX","APPRDX","8","Genetic Registry - Unaffected","2014-01-19 00:30:32.0"
"VISSTAT","ASSESCMP","YN","0","No","2014-01-19 00:30:32.0"
"VISSTAT","ASSESCMP","YN","1","Yes","2014-01-19 00:30:32.0"
"VISSTAT","ASSESTYP","ASSESTYP","1","In person","2014-01-19 00:30:32.0"
"VISSTAT","ASSESTYP","ASSESTYP","2","By phone","2014-01-19 00:30:32.0"
"VISSTAT","CGASTYP","ASSESTYP","1","In person","2014-01-19 00:30:32.0"
"VISSTAT","CGASTYP","ASSESTYP","2","By phone","2014-01-19 00:30:32.0"
"VISSTAT","CGINPUT","YN","0","No","2014-01-19 00:30:32.0"
"VISSTAT","CGINPUT","YN","1","Yes","2014-01-19 00:30:32.0"
"VISSTAT","EXCMEDYN","YN","0","No","2014-01-19 00:30:32.0"
"VISSTAT","EXCMEDYN","YN","1","Yes","2014-01-19 00:30:32.0"
"VISSTAT","LGAE2","LGEVENT","1","Updated log at this visit","2014-01-19 00:30:32.0"
"VISSTAT","LGAE2","LGEVENT","2","No data updates, log not blank","2014-01-19 00:30:32.0"
"VISSTAT","LGAE2","LGEVENT","3","No events reported, log is blank","2014-01-19 00:30:32.0"
"VISSTAT","LGCMED2","LGCMED","1","Updated log at this visit","2014-01-19 00:30:32.0"
"VISSTAT","LGCMED2","LGCMED","2","No data updates, log not blank","2014-01-19 00:30:32.0"
"VISSTAT","LGCMED2","LGCMED","3","No con meds reported, log is blank","2014-01-19 00:30:32.0"
"VISSTAT","LGCONDTN","LGCONDTN","1","Updated log at this visit","2014-01-19 00:30:32.0"
"VISSTAT","LGCONDTN","LGCONDTN","2","No data updates, log not blank","2014-01-19 00:30:32.0"
"VISSTAT","LGCONDTN","LGCONDTN","3","No med conditions reported, log is blank","2014-01-19 00:30:32.0"
"VISSTAT","LGFAMHX","LGFAMHX","1","Updated log at this visit","2014-01-19 00:30:32.0"
"VISSTAT","LGFAMHX","LGFAMHX","2","No data updates, log not blank","2014-01-19 00:30:32.0"
"VISSTAT","LGFAMHX","LGFAMHX","3","No family history reported, log is blank","2014-01-19 00:30:32.0"
"VISSTAT","VISCMPLT","YN","0","No","2014-01-19 00:30:32.0"
"VISSTAT","VISCMPLT","YN","1","Yes","2014-01-19 00:30:32.0"
"VISSTAT","VISMSRSN","VISMSRSN","1","Scheduling issue with the subject","2014-01-19 00:30:32.0"
"VISSTAT","VISMSRSN","VISMSRSN","10","Other (specify)","2014-01-19 00:30:32.0"
"VISSTAT","VISMSRSN","VISMSRSN","11","Institutionalized","2014-01-19 00:30:32.0"
"VISSTAT","VISMSRSN","VISMSRSN","13","Replaced by Symptomatic Therapy Visit","2014-01-19 00:30:32.0"
"VISSTAT","VISMSRSN","VISMSRSN","2","Scheduling issue with the staff.","2014-01-19 00:30:32.0"
"VISSTAT","VISMSRSN","VISMSRSN","3","Family / Social issues with the subject.","2014-01-19 00:30:32.0"
"VISSTAT","VISMSRSN","VISMSRSN","4","Subject did not return phone calls","2014-01-19 00:30:32.0"
"VISSTAT","VISMSRSN","VISMSRSN","5","Travel Distance","2014-01-19 00:30:32.0"
"VISSTAT","VISMSRSN","VISMSRSN","6","Medical Problems","2014-01-19 00:30:32.0"
"VISSTAT","VISMSRSN","VISMSRSN","7","Military Duty","2014-01-19 00:30:32.0"
"VISSTAT","VISMSRSN","VISMSRSN","8","Financial Issues","2014-01-19 00:30:32.0"
"VISSTAT","VISMSRSN","VISMSRSN","9","Lost to Follow up","2014-01-19 00:30:32.0"
"VISSTAT","VSBYCOCO","YN","0","No","2014-01-19 00:30:32.0"
"VISSTAT","VSBYCOCO","YN","1","Yes","2014-01-19 00:30:32.0"
"VISSTAT","VSBYCOOR","YN","0","No","2014-01-19 00:30:32.0"
"VISSTAT","VSBYCOOR","YN","1","Yes","2014-01-19 00:30:32.0"
"VISSTAT","VSBYINV","YN","0","No","2014-01-19 00:30:32.0"
"VISSTAT","VSBYINV","YN","1","Yes","2014-01-19 00:30:32.0"
"VISSTAT","VSBYSUBI","YN","0","No","2014-01-19 00:30:32.0"
"VISSTAT","VSBYSUBI","YN","1","Yes","2014-01-19 00:30:32.0"
"RAD","RADSTAT","OPTCNSNT","2","Continued Consent","2014-08-10 00:30:34.0"
"RAD","RADSTAT","OPTCNSNT","3","Declined Participation","2014-08-10 00:30:34.0"
"RAD","RADSTAT","OPTCNSNT","4","Withdrew Consent","2014-08-10 00:30:34.0"
"FBELIG","INEX1","YN","0","No","2014-08-31 00:30:37.0"
"FBELIG","INEX1","YN","1","Yes","2014-08-31 00:30:37.0"
"FBELIG","INEX2","YN","0","No","2014-08-31 00:30:37.0"
"FBELIG","INEX2","YN","1","Yes","2014-08-31 00:30:37.0"
"FBELIG","INEX3","YN","0","No","2014-08-31 00:30:37.0"
"FBELIG","INEX3","YN","1","Yes","2014-08-31 00:30:37.0"
"FBELIG","INEX4","YN","0","No","2014-08-31 00:30:37.0"
"FBELIG","INEX4","YN","1","Yes","2014-08-31 00:30:37.0"
"FBIMAG","PETCMPLT","CMPLT2","0","Not Completed","2014-08-31 00:30:37.0"
"FBIMAG","PETCMPLT","CMPLT2","1","Completed","2014-08-31 00:30:37.0"
"FBIMAG","UPREGPRF","YNNA","0","No","2014-08-31 00:30:37.0"
"FBIMAG","UPREGPRF","YNNA","1","Yes","2014-08-31 00:30:37.0"
"FBIMAG","UPREGPRF","YNNA","N","Not Applicable","2014-08-31 00:30:37.0"
"FBIMAG","UPRGCNBF","YN","0","No","2014-08-31 00:30:37.0"
"FBIMAG","UPRGCNBF","YN","1","Yes","2014-08-31 00:30:37.0"
"FBIMAG","UPRGRSLT","POSNEG01","0","Negative","2014-08-31 00:30:37.0"
"FBIMAG","UPRGRSLT","POSNEG01","1","Positive","2014-08-31 00:30:37.0"
"FBIMAG","XFRYN","YN","0","No","2014-08-31 00:30:37.0"
"FBIMAG","XFRYN","YN","1","Yes","2014-08-31 00:30:37.0"
"SKBIO","ANSTHADM","YN","0","No","2014-08-31 00:30:38.0"
"SKBIO","ANSTHADM","YN","1","Yes","2014-08-31 00:30:38.0"
"SKBIO","BIOCMPLC","YN","0","No","2014-08-31 00:30:38.0"
"SKBIO","BIOCMPLC","YN","1","Yes","2014-08-31 00:30:38.0"
"SKBIO","SKBIOCMP","YN","0","No","2014-08-31 00:30:38.0"
"SKBIO","SKBIOCMP","YN","1","Yes","2014-08-31 00:30:38.0"
"SKBIO","SKBIOLOC","LOCATNA","1","upper arm","2014-08-31 00:30:38.0"
"SKBIO","SKBIOLOC","LOCATNA","2","lower arm","2014-08-31 00:30:38.0"
"SKBIO","SKBIOLOC","LOCATNA","3","upper leg","2014-08-31 00:30:38.0"
"SKBIO","SKBIOLOC","LOCATNA","4","lower leg","2014-08-31 00:30:38.0"
"SKBIO","SKBIOLOC","LOCATNA","5","other (specify)","2014-08-31 00:30:38.0"
"SKBIO","SKBIOSID","RTLT","1","Right","2014-08-31 00:30:38.0"
"SKBIO","SKBIOSID","RTLT","2","Left","2014-08-31 00:30:38.0"
"SKBIO","WOUNDCLS","WNDCLSR","1","dressing only","2014-08-31 00:30:38.0"
"SKBIO","WOUNDCLS","WNDCLSR","2","steri strips","2014-08-31 00:30:38.0"
"SKBIO","WOUNDCLS","WNDCLSR","3","suture","2014-08-31 00:30:38.0"
"SKBIO","WOUNDCLS","WNDCLSR","4","other, specify","2014-08-31 00:30:38.0"
"SKBIOELG","INEX1","YN","0","No","2014-08-31 00:30:38.0"
"SKBIOELG","INEX1","YN","1","Yes","2014-08-31 00:30:38.0"
"SKBIOELG","INEX2","YN","0","No","2014-08-31 00:30:38.0"
"SKBIOELG","INEX2","YN","1","Yes","2014-08-31 00:30:38.0"
"SKBIOELG","INEX3","YN","0","No","2014-08-31 00:30:38.0"
"SKBIOELG","INEX3","YN","1","Yes","2014-08-31 00:30:38.0"
"SKBIOELG","INEX4","YN","0","No","2014-08-31 00:30:38.0"
"SKBIOELG","INEX4","YN","1","Yes","2014-08-31 00:30:38.0"
"SKBIOELG","INEX5","YN","0","No","2014-08-31 00:30:38.0"
"SKBIOELG","INEX5","YN","1","Yes","2014-08-31 00:30:38.0"
"SKBIOELG","INEX6","YN","0","No","2014-08-31 00:30:38.0"
"SKBIOELG","INEX6","YN","1","Yes","2014-08-31 00:30:38.0"
"SKBIOELG","INEX7","YN","0","No","2014-08-31 00:30:38.0"
"SKBIOELG","INEX7","YN","1","Yes","2014-08-31 00:30:38.0"
"SKBIOELG","INEX8","YN","0","No","2014-08-31 00:30:38.0"
"SKBIOELG","INEX8","YN","1","Yes","2014-08-31 00:30:38.0"
"ALL","EVENT_ID","EVENT_ID","FLORBET","Florbetaben Imaging","2014-09-07 00:30:37.0"
"ALL","EVENT_ID","EVENT_ID","FLORBETC","Florbetaben Telephone Call","2014-09-07 00:30:37.0"
"ALL","EVENT_ID","EVENT_ID","SKINBIO","Skin Biopsy","2014-09-07 00:30:37.0"
"ALL","EVENT_ID","EVENT_ID","SKINBITC","Skin Biopsy Telephone Call","2014-09-07 00:30:37.0"
"ALL","EVENT_ID","EVENT_ID","AV133","AV-133","2014-09-14 00:30:35.0"
"ALL","EVENT_ID","EVENT_ID","AV133TC","AV-133 Telephone Follow up","2014-09-14 00:30:35.0"
"AE","RELFB","YN","0","No","2014-09-14 00:30:35.0"
"AE","RELFB","YN","1","Yes","2014-09-14 00:30:35.0"
"AE","RELSKBIO","YN","0","No","2014-09-14 00:30:35.0"
"AE","RELSKBIO","YN","1","Yes","2014-09-14 00:30:35.0"
"GENCOUNS","GENCNSBY","GMUCNS","1","Site","2014-10-26 00:30:37.0"
"GENCOUNS","GENCNSBY","GMUCNS","2","GCC","2014-10-26 00:30:37.0"
"LUMBAR","CSFNEEDL","CSFNEEDL","7","Other, Specify in comments","2014-10-26 00:30:37.0"
"MRI","MRIRSSDF","YN","0","No","2014-10-26 00:30:37.0"
"MRI","MRIRSSDF","YN","1","Yes","2014-10-26 00:30:37.0"
"MRI","PDMEDYN","YN","0","No","2014-10-26 00:30:37.0"
"MRI","PDMEDYN","YN","1","Yes","2014-10-26 00:30:37.0"
"MUTRSLT","LRRKCD","LRRKCD","6","N1437H","2014-11-30 00:30:38.0"
"MODSEADL","MSEADLG","MODSWEN","0","0","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","10","10","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","100","100","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","15","15","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","20","20","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","25","25","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","30","30","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","35","35","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","40","40","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","45","45","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","5","5","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","50","50","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","55","55","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","60","60","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","65","65","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","70","70","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","75","75","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","80","80","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","85","85","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","90","90","2014-12-07 00:30:36.0"
"MODSEADL","MSEADLG","MODSWEN","95","95","2014-12-07 00:30:36.0"
"ALL","EVENT_ID","EVENT_ID","SCBL","Screening/Baseline Combined","2015-01-18 00:30:35.0"
"MUTRSLT","GBACD","GBACD","1","N370S (c. 1226A>G)","2016-10-16 00:30:45.0"
"MUTRSLT","GENECAT","GENECAT","3","GBA","2015-03-01 00:30:31.0"
"MUTRSLT","UPSRQ","UPSRQ","0","Registry eligible","2015-03-01 00:30:31.0"
"MUTRSLT","UPSRQ","UPSRQ","1","Cohort eligible","2015-03-01 00:30:31.0"
"MUTTEST","RL1DGBA","YN","0","No","2015-03-01 00:30:31.0"
"MUTTEST","RL1DGBA","YN","1","Yes","2015-03-01 00:30:31.0"
"MUTRSLT","LRRKCD","LRRKCD","7","R1441H","2015-04-12 00:30:39.0"
"CHNGCAT","CHNGAPDX","CHNGAPDX","1","PD","2015-04-26 00:30:35.0"
"CHNGCAT","CHNGAPDX","CHNGAPDX","2","HC","2015-04-26 00:30:35.0"
"CHNGCAT","CHNGAPDX","CHNGAPDX","3","SWEDD","2015-04-26 00:30:35.0"
"CHNGCAT","CHNGAPDX","CHNGAPDX","4","PRODROMAL","2015-04-26 00:30:35.0"
"FOUNDINF","FNDSHR","YN","0","No","2015-04-26 00:30:35.0"
"FOUNDINF","FNDSHR","YN","1","Yes","2015-04-26 00:30:35.0"
"IMGUNSCH","IMAGTYPB","IMAGTYPB","2","Magnetic Resonance Imaging","2016-12-04 00:30:47.0"
"IMGUNSCH","IMAGTYPB","IMAGTYPB","1","DaTSCAN Imaging","2016-12-04 00:30:47.0"
"LUMBAR","LPNDRSN","LPNDRSN","1","subj refused/not feeling well","2015-04-26 00:30:35.0"
"LUMBAR","LPNDRSN","LPNDRSN","2","site issues (e.g. scheduling)","2015-04-26 00:30:35.0"
"LUMBAR","LPNDRSN","LPNDRSN","3","subj hx of difficulty obtaining LP","2015-04-26 00:30:35.0"
"LUMBAR","LPNDRSN","LPNDRSN","4","due to spinal issues","2015-04-26 00:30:35.0"
"LUMBAR","LPNDRSN","LPNDRSN","5","medical contraindications to LP","2015-04-26 00:30:35.0"
"LUMBAR","LPNDRSN","LPNDRSN","6","on meds that preclude LP","2015-04-26 00:30:35.0"
"LUMBAR","LPNDRSN","LPNDRSN","7","hyposmic with permission to forego LP","2015-04-26 00:30:35.0"
"LUMBAR","LPNDRSN","LPNDRSN","8","other, specify","2015-04-26 00:30:35.0"
"SURGPD","PDSURG","YN","0","No","2015-04-26 00:30:36.0"
"SURGPD","PDSURG","YN","1","Yes","2015-04-26 00:30:36.0"
"SURGPD","PDSURGSD","PDSURGSD","1","Bilateral","2015-04-26 00:30:36.0"
"SURGPD","PDSURGSD","PDSURGSD","2","Left","2015-04-26 00:30:36.0"
"SURGPD","PDSURGSD","PDSURGSD","3","Right","2015-04-26 00:30:36.0"
"SURGPD","PDSURGSD","PDSURGSD","4","Not applicable","2015-04-26 00:30:36.0"
"SURGPD","PDSURGSD","PDSURGSD","5","Unknown","2015-04-26 00:30:36.0"
"SURGPD","PDSURGTP","PDSURGTP","1","DBS (Deep Brain Stimulation)","2015-04-26 00:30:36.0"
"SURGPD","PDSURGTP","PDSURGTP","2","Levodopa intestinal gel infusion","2015-04-26 00:30:36.0"
"SURGPD","PDSURGTP","PDSURGTP","3","Other, specify","2015-04-26 00:30:36.0"
"SURGPD","PDSURGTP","PDSURGTP","4","Unknown","2015-04-26 00:30:36.0"
"MUTRSLT","ALLELST","ALLELST","1","Heterozygous","2015-04-30 17:31:57.0"
"MUTRSLT","ALLELST","ALLELST","2","Homozygous","2015-04-30 17:31:57.0"
"MUTSTAT","SBJIDLST","SBJIDLST","1","Clinic","2015-09-13 00:30:41.0"
"MUTSTAT","SBJIDLST","SBJIDLST","2","Local Event","2015-09-13 00:30:41.0"
"MUTSTAT","SBJIDLST","SBJIDLST","3","Local physician","2015-09-13 00:30:41.0"
"MUTSTAT","SBJIDLST","SBJIDLST","4","Other, specify","2015-09-13 00:30:41.0"
"MUTSTAT","SBJIDSTE","YN","0","No","2015-09-13 00:30:41.0"
"MUTSTAT","SBJIDSTE","YN","1","Yes","2015-09-13 00:30:41.0"
"MUTSTAT","SBJIDWRI","YN","0","No","2015-09-13 00:30:41.0"
"MUTSTAT","SBJIDWRI","YN","1","Yes","2015-09-13 00:30:41.0"
"MUTSTAT","SBJPRTST","SBJPRTST","1","pending, not contacted yet","2015-09-13 00:30:41.0"
"MUTSTAT","SBJPRTST","SBJPRTST","2","contacted, not returned contact","2015-09-13 00:30:41.0"
"MUTSTAT","SBJPRTST","SBJPRTST","3","contacted, unable due to exclusion crit","2015-09-13 00:30:41.0"
"MUTSTAT","SBJPRTST","SBJPRTST","4","contacted, considering/no decision yet","2015-09-13 00:30:41.0"
"MUTSTAT","SBJPRTST","SBJPRTST","5","declined/reported not interested","2015-09-13 00:30:41.0"
"MUTSTAT","SBJPRTST","SBJPRTST","6","not responded to multiple attempts","2015-09-13 00:30:41.0"
"MUTSTAT","SBJPRTST","SBJPRTST","7","enrolled","2015-09-13 00:30:41.0"
"FBIMAG","FBATVS","VISLONG","BL","Baseline","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","FLORBET","Florbetaben Imaging","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","PW","Premature WD","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","SC","Screening","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","SCBL","Screening/Baseline Combined","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","SKINBIO","Skin Biopsy","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","ST","ST","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T06","Tel Month 6","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T12","Tel Month 12","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T15","Tel Month 15","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T18","Tel Month 18","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T21","Tel Month 21","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T24","Tel Month 24","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T27","Month 27","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T30","Tel Month 30","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T33","Tel Month 33","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T36","Tel Month 36","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T39","Tel Month 39","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T42","Tel Month 42","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T45","Tel Month 45","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T48","Tel Month 48","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T51","Tel Month 51","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T54","Tel Month 54","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T57","Tel Month 57","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","T60","Tel Month 60","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","TBL","Tel BL","2015-10-18 00:30:40.0"
"FBIMAG","FBATVS","VISLONG","TSC","Tel SC","2015-10-18 00:30:40.0"
