"MOD_NAME","ITM_NAME","SEQ_NO","DSCR","ITM_TYPE","FLD_LEN","DECML","MIN_LEN","MAX_LEN","CODELIST","update_stamp"
"COGTIME","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:48.0"
"COGTIME","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:48.0"
"COGTIME","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"COGTIME","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:48.0"
"CONCL","","0","Conclusion of Study Participation","","","","","","","2017-06-12 07:11:48.0"
"CONCL","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:48.0"
"CONCL","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:48.0"
"CONCL","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:48.0"
"CONCL","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"CONCL","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"CONCL","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"CONCL","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:48.0"
"CONCL","COMPLT","8","Did the subject complete the study?","CHAR","2","","","","COMPLT","2017-06-12 07:11:48.0"
"CONCL","WDRSN","9","Reason for withdrawal","CHAR","2","","","","WDRSN","2017-06-12 07:11:48.0"
"CONCL","WDRSNCM","10","Withdrawal comment","CHAR","240","","","","","2017-06-12 07:11:48.0"
"CONCL","WDDT","11","Withdrawal date","DATE","","","","","","2017-06-12 07:11:48.0"
"CONCL","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:48.0"
"CONCL","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:48.0"
"CONCL","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"CONCL","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:48.0"
"CONMED","","0","Concomitant Medications","","","","","","","2017-06-12 07:11:48.0"
"CONMED","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:48.0"
"CONMED","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:48.0"
"CONMED","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:48.0"
"CONMED","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"CONMED","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"CONMED","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"CONMED","INVSTAFF","7","Investigator staff code","CHAR","4","","","","","2017-06-12 07:11:48.0"
"CONMED","CMSEQ","8","Row #","NUMBER","3","0","","","","2017-06-12 07:11:48.0"
"CONMED","CMTRT","9","Medication","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CONMED","CMDOSE","10","Dose","NUMBER","9","4","","","","2017-06-12 07:11:48.0"
"CONMED","CMDOSU","11","Units","CHAR","10","","","","","2017-06-12 07:11:48.0"
"CONMED","CMDOSFRQ","12","Frequency","CHAR","10","","","","","2017-06-12 07:11:48.0"
"CONMED","ROUTE","13","Route","CHAR","1","","","","ROUTE","2017-06-12 07:11:48.0"
"CONMED","STARTDT","14","Start Date","DATE","","","","","","2017-06-12 07:11:48.0"
"CONMED","STARTEST","15","Start Date estimation","CHAR","3","","","","DATEEST","2017-06-12 07:11:48.0"
"CONMED","STOPDT","16","Stop Date","DATE","","","","","","2017-06-12 07:11:48.0"
"CONMED","STOPEST","17","Stop Date estimation","CHAR","3","","","","DATEEST","2017-06-12 07:11:48.0"
"CONMED","ONGOING","18","Ongoing","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"CONMED","CMINDC","19","Indication","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CONMED","DISMED","20","PD Med ?","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"CONMED","TOTDDOSE","21","Total Daily Dose","NUMBER","9","4","0","","","2017-06-12 07:11:48.0"
"CONMED","RECNO","22","WHO RECNO","CHAR","6","","","","","2017-06-12 07:11:48.0"
"CONMED","SEQNO1","23","WHO SEQNO1","CHAR","2","","","","","2017-06-12 07:11:48.0"
"CONMED","SEQNO2","24","WHO SEQNO2","CHAR","3","","","","","2017-06-12 07:11:48.0"
"CONMED","WHODRUG","25","WHO DRUG NAME","CHAR","70","","","","","2017-06-12 07:11:48.0"
"CONMED","EXCLMED","26","Exclusionary Med flag","CHAR","1","","","","","2017-06-12 07:11:48.0"
"CONMED","LEDD","40","LEDD calculation for PD medication","NUMBER","9","3","","","","2017-06-12 07:11:48.0"
"CONMED","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:48.0"
"CONMED","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:48.0"
"CONMED","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"CONMED","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:48.0"
"CORIELL","ALIAS_ID","1","Patient Number","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","ALLOCATED_DATE","2","Allocation Date","DATE","","","","","","2017-09-10 00:51:52.0"
"CORIELL","CLINICAL_EVENT","3","Event Name","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","CONFIRMED_DATE","4","Confirmed Date","DATE","","","","","","2017-09-10 00:51:52.0"
"CORIELL","CONTAINER_TYPE","5","Container Type","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","CUSTODIAL_DOMAIN","6","Custodial Domain","CHAR","10","","","","","2017-09-10 00:51:52.0"
"CORIELL","DISPOSITION","7","Disposition","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","QUANTITY","8","Quantity","NUMBER","12","4","","","","2017-09-10 00:51:52.0"
"CORIELL","QUANTITY_UNITS","9","Quantity Units","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","SAMPLEID","10","Coriell Sample ID","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","SITE_ID","11","Site Name","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","SMS_SUBJECT_ID","12","Coriell Subject ID","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","STATUS","13","Status","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","STUDYID","14","Study Name","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","TYPE","15","Type","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","VOLUME_RECEIVED","16","Volume Received","NUMBER","12","4","","","","2017-09-10 00:51:52.0"
"CORIELL","VOLUME_RECEIVED_UNITS","17","Volume Received Units","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","PARENTID","18","Parent Sample ID","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","COLLECTION_DATE","19","Sample Collection Date","DATE","","","","","","2017-09-10 00:51:52.0"
"CORIELL","REP_GENDER","20","Gender","CHAR","1","","","","","2017-09-10 00:51:52.0"
"CORIELL","QC","21","Quality Control","CHAR","100","","","","","2017-09-10 00:51:52.0"
"CORIELL","QC_DATE","22","QC Date","DATE","","","","","","2017-09-10 00:51:52.0"
"CORIELL_CATALOG","CUSTODIAL_DOMAIN","1","Custodial Domain","CHAR","10","","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","CLINICAL_EVENT","2","Event Name","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","TYPE","3","Type","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","SMS_SUBJECT_ID","4","Coriell Subject ID","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","ALIAS_ID","5","Patient Number","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","NUM_AVAILABLE","6","Num Aliquots Available","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","QUANTITY","7","Quantity","NUMBER","12","4","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","QUANTITY_UNITS","8","Quantity Units","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","MASS_UG","9","Mass ug","NUMBER","12","4","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","CONCENTRATION","10","Concentration","NUMBER","12","4","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","RATIO_260_280","11","Ratio 260 280","NUMBER","12","4","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","RIN","12","RIN","NUMBER","12","4","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","VOLUME_RECEIVED","13","Volume Received","NUMBER","12","4","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","VOLUME_RECEIVED_UNITS","14","Volume Received Units","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_CATALOG","QC","15","QC Status","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_SAMPLE_TEST","SAMPLEID","1","Coriell Sample ID","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_SAMPLE_TEST","ALIAS_ID","2","Patient Number","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_SAMPLE_TEST","PARAMETERLIST","3","Parameter List","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_SAMPLE_TEST","PARAMID","4","Parameter ID","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_SAMPLE_TEST","VALUE","5","Value","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_SAMPLE_TEST","TESTNAME","6","Test Name","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_SAMPLE_TEST","TESTINSTANCE","7","Test Instance","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CORIELL_SAMPLE_TEST","TESTDATE","8","Test Date","DATE","","","","","","2017-06-12 07:11:48.0"
"COVANCE","CNO","1","Center Number","CHAR","10","","","","","2017-06-12 07:11:48.0"
"COVANCE","PATNO","2","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"COVANCE","EVENT_ID","3","Event Name","CHAR","10","","","","","2017-06-12 07:11:48.0"
"COVANCE","PAG_NAME","4","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"COVANCE","GENDER","5","Gender","CHAR","1","","","","","2017-06-12 07:11:48.0"
"COVANCE","BIRTHDT","6","Birth Date","DATE","","","","","","2017-06-12 07:11:48.0"
"COVANCE","LACCNO","7","Lab Accession Number","CHAR","14","","","","","2017-06-12 07:11:48.0"
"COVANCE","LCOLLDT","8","Collection Date","DATE","","","","","","2017-06-12 07:11:48.0"
"COVANCE","COLLTM","9","Collection Time","DATE","","","","","","2017-06-12 07:11:48.0"
"COVANCE","LRECDT","10","Date Received","DATE","","","","","","2017-06-12 07:11:48.0"
"COVANCE","RECTM","11","Time Received","DATE","","","","","","2017-06-12 07:11:48.0"
"COVANCE","LRPTDT","12","Report Date","DATE","","","","","","2017-06-12 07:11:48.0"
"COVANCE","RPTTM","13","Report Time","DATE","","","","","","2017-06-12 07:11:48.0"
"COVANCE","LABCODE","14","Lab Code","CHAR","8","","","","","2017-06-12 07:11:48.0"
"COVANCE","LGROUP","15","Lab Group","CHAR","5","","","","","2017-06-12 07:11:48.0"
"COVANCE","LTSTCODE","16","Test Code","CHAR","8","","","","","2017-06-12 07:11:48.0"
"COVANCE","LTSTNAME","17","Test Name","CHAR","30","","","","","2017-06-12 07:11:48.0"
"COVANCE","LVISTYPE","18","Visit Type","CHAR","25","","","","","2017-06-12 07:11:48.0"
"COVANCE","LSIRES","19","SI Result","CHAR","14","","","","","2017-06-12 07:11:48.0"
"COVANCE","LSIUNIT","20","SI Unit","CHAR","14","","","","","2017-06-12 07:11:48.0"
"COVANCE","LSILORNG","21","SI Low Range","CHAR","10","","","","","2017-06-12 07:11:48.0"
"COVANCE","LSIHIRNG","22","SI High Range","CHAR","10","","","","","2017-06-12 07:11:48.0"
"COVANCE","LUSRES","23","US Result","CHAR","14","","","","","2017-06-12 07:11:48.0"
"COVANCE","LUSUNIT","24","US Unit","CHAR","14","","","","","2017-06-12 07:11:48.0"
"COVANCE","LUSLORNG","25","US Low Range","CHAR","10","","","","","2017-06-12 07:11:48.0"
"COVANCE","LUSHIRNG","26","US High Range","CHAR","10","","","","","2017-06-12 07:11:48.0"
"COVANCE","LRESFLG","27","Result Flag","CHAR","2","","","","","2017-06-12 07:11:48.0"
"COVANCE","LTSTCOMM","28","Test Specific Comments","CHAR","200","","","","","2017-06-12 07:11:48.0"
"CURRCOND","","0","Current Medical Conditions Log","","","","","","","2017-06-12 07:11:48.0"
"CURRCOND","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:48.0"
"CURRCOND","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:48.0"
"CURRCOND","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:48.0"
"CURRCOND","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"CURRCOND","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"CURRCOND","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"CURRCOND","INVSTAFF","7","Investigator staff code","CHAR","4","","","","","2017-06-12 07:11:48.0"
"CURRCOND","SEQNO","8","Sequence Number","NUMBER","4","0","","","","2017-06-12 07:11:48.0"
"CURRCOND","CONDCAT","9","Current Conditions Category","CHAR","40","","","","CONCAT","2017-06-12 07:11:48.0"
"CURRCOND","DIAGYR","10","Year of Diagnosis","NUMBER","4","0","","","","2017-06-12 07:11:48.0"
"CURRCOND","DXYREST","11","Diagnosis Year Estimated?","CHAR","4","","","","DXYREST","2017-06-12 07:11:48.0"
"CURRCOND","CONDTERM","12","Current Conditions Description","CHAR","200","","","","","2017-06-12 07:11:48.0"
"CURRCOND","RESOLVD","13","Resolved","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"CURRCOND","RESYR","14","Year of Resolution","NUMBER","4","0","","","","2017-06-12 07:11:48.0"
"CURRCOND","VERBATIM","15","MedDRA Lookup Term","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CURRCOND","LLT_NAME","16","Low Level Term","CHAR","100","","","","","2017-06-12 07:11:48.0"
"CURRCOND","PT_CODE","17","Preferred Term Code","NUMBER","15","0","","","","2017-06-12 07:11:48.0"
"CURRCOND","PT_NAME","18","Preferred Term Name","CHAR","120","","","","","2017-06-12 07:11:48.0"
"CURRCOND","HLT_NAME","19","High Level Term","CHAR","120","","","","","2017-06-12 07:11:48.0"
"CURRCOND","HLGTNAME","20","High Level Group Term","CHAR","120","","","","","2017-06-12 07:11:48.0"
"CURRCOND","SOCABBR1","21","System Organ Class 1","CHAR","5","","","","","2017-06-12 07:11:48.0"
"CURRCOND","VMEDDRA","22","MedDRA Version","CHAR","8","","","","","2017-06-12 07:11:48.0"
"CURRCOND","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:48.0"
"CURRCOND","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:48.0"
"CURRCOND","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"CURRCOND","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:48.0"
"DATSCAN","","0","DaTSCAN Imaging","","","","","","","2017-06-12 07:11:48.0"
"DATSCAN","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:48.0"
"DATSCAN","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:48.0"
"DATSCAN","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:48.0"
"DATSCAN","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"DATSCAN","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"DATSCAN","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"DATSCAN","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:48.0"
"DATSCAN","DATSCAN","8","DAT imaging and SPECT scan completed","CHAR","1","","","","CMPLT2","2017-06-12 07:11:48.0"
"DATSCAN","DATSCNDT","9","SPECT Scan date","DATE","","","","","","2017-06-12 07:11:48.0"
"DATSCAN","SCNLOC","10","Location scan was completed","CHAR","1","","","","SCNLOC","2017-06-12 07:11:48.0"
"DATSCAN","SCNINJCT","11","Scan injection","CHAR","1","","","","SCNINJCT","2017-06-12 07:11:48.0"
"DATSCAN","DATXFRYN","12","DAT imaging transferred","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DATSCAN","VSINTRPT","13","Visual Interpretation Report","CHAR","1","","","","VSINTRPT","2017-06-12 07:11:48.0"
"DATSCAN","VSRPTELG","14","Visual Interpretation Rpt (eligible/not)","CHAR","1","","","","ELIGIBLE","2017-06-12 07:11:48.0"
"DATSCAN","RSLTNGAE","15","AEs as a result of DAT scan","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DATSCAN","COMM","16","Comments","CHAR","240","","","","","2017-06-12 07:11:48.0"
"DATSCAN","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:48.0"
"DATSCAN","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:48.0"
"DATSCAN","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:48.0"
"DATSCAN","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:48.0"
"DIAGFEAT","","0","Diagnostic Features","","","","","","","2017-06-12 07:11:48.0"
"DIAGFEAT","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:48.0"
"DIAGFEAT","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:48.0"
"DIAGFEAT","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:48.0"
"DIAGFEAT","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:48.0"
"DIAGFEAT","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"DIAGFEAT","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:48.0"
"DIAGFEAT","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:48.0"
"DIAGFEAT","DFSTROKE","9","Excessive stroke risk factors","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFRSKFCT","10","Unusual or atypical risk factors","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFPRESNT","11","Unusual or atypical presenting features","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFRPROG","13","Very rapid progression","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFSTATIC","14","Static or little change","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFHEMPRK","15","Hemiparkinsonism longer than 6 years","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFAGESX","16","Onset before age 30","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFOTHCRS","17","Unusual course - Other, specify","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFCRSCM","18","Unusual course - comment","CHAR","100","","","","","2017-06-12 07:11:48.0"
"DIAGFEAT","DFRTREMP","21","Resting tremor present","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFRTREMA","22","Resting tremor absent","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFPATREM","23","Prominent action tremor","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFOTHTRM","24","Tremor - Other, specify","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFTREMCM","25","Tremor - comment","CHAR","100","","","","","2017-06-12 07:11:48.0"
"DIAGFEAT","DFRIGIDP","27","Rigidity is present and typical for PD","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFRIGIDA","28","Rigidity is absent","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFAXRIG","29","Axial rigidity excess of distal rigidty","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFUNIRIG","30","Marked unilateral or asymmetric rigidity","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFTONE","31","Additional type of increased tone","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFOTHRIG","32","Rigidity - Other, specify","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFRIGCM","33","Rigidity - comment","CHAR","100","","","","","2017-06-12 07:11:48.0"
"DIAGFEAT","DFBRADYP","35","Bradykinesia present and typical for PD","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFBRADYA","36","Bradykinesia is absent","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFAKINES","37","Pure Akinesia (without rigidity, tremor)","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
"DIAGFEAT","DFBRPLUS","38","Bradykinesia not account for rapid movem","CHAR","1","","","","YN","2017-06-12 07:11:48.0"
